Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Bartram, Clint",,-,-,1,1,1,-,-,1,-,-,-,-,1,1,-,-,-,-,-,-,-,6.0
"Bate, Matthew",,,,,,,2,-,1,-,-,-,-,1,1,-,-,-,-,-,-,,5.0
"Bell, Daniel",-,1,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,,-,-,-,1.0
"Bode, Jace",,-,,,,,,,,,-,-,-,-,,,,,,,,,
"Bruce, Cameron",-,1,-,-,1,-,-,-,-,-,1,2,-,-,-,2,1,-,-,-,-,1,9.0
"Buckley, Simon",-,-,,,,,,-,1,-,,,,1,-,-,-,-,-,2,-,-,4.0
"Carroll, Nathan",-,-,-,-,-,-,-,,,,,,,,,,,,-,,,-,
"Davey, Aaron",-,-,-,1,-,-,1,1,1,,,2,1,-,,-,-,-,,,,,7.0
"Dunn, Lynden",,-,-,-,-,1,,,,-,-,-,-,2,-,-,-,-,-,,-,,3.0
"Frawley, James",,,,,1,-,-,-,-,-,,-,1,,,,,,-,-,,-,2.0
"Garland, Colin",-,-,-,,,,-,-,-,-,1,-,1,-,-,-,-,1,,,-,-,3.0
"Green, Brad",-,-,-,-,-,1,2,-,-,1,1,-,2,-,-,,,2,1,1,-,-,11.0
"Grimes, Jack",,,,,,,,,,,,,,,,,,,,,,-,
"Holland, Ben",,,,,,,,,-,,,,,,,,,,,,,-,
"Jamar, Mark",,,,1,-,-,1,-,-,,,,1,-,-,-,-,2,,-,-,,5.0
"Johnson, Chris",,,-,-,,,,,,,,1,-,-,-,-,1,-,-,,,,2.0
"Johnson, Paul",-,-,-,,,,,-,-,-,-,-,-,1,-,-,2,1,1,1,,,6.0
"Jones, Nathan",-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,,-,-,-,-,5.0
"Maric, Addam",,,,,,,,,,,,,,,,,-,1,-,-,,-,1.0
"Martin, Stefan",,,,,,,,,,,,,,-,-,-,-,-,-,-,-,,
"McDonald, James",2,-,1,2,-,-,-,2,-,-,1,-,-,,,,1,-,-,2,1,-,12.0
"McLean, Brock",-,-,1,1,1,1,-,-,1,-,-,1,-,1,,,,,,,,,7.0
"Miller, Brad",-,1,1,-,,-,1,-,-,-,2,-,1,2,-,2,-,,,1,-,-,11.0
"Moloney, Brent",-,,,,-,1,-,-,-,-,1,,,,,,,,,,,,2.0
"Morton, Cale",1,1,1,1,-,-,1,1,-,,1,-,,,-,-,-,2,-,-,1,-,10.0
"Neitz, David",-,-,1,1,1,,,,,,,,,,,,,,,,,,3.0
"Newton, Michael",-,,,,,,,,,,,,,,1,-,-,,,1,-,,2.0
"Petterd, Ricky",-,,,,,,,,,,,,,,,,,,,,,-,
"Rivers, Jared",,,-,-,-,1,-,,,,-,,,,,,,,,,,,1.0
"Robertson, Russell",-,-,1,-,-,1,3,1,1,-,,,,,,,,,,,,,7.0
"Sylvia, Colin",,1,2,1,1,1,,,,-,-,3,-,-,-,1,-,1,-,1,-,-,12.0
"Valenti, Shane",,,,,,,,1,-,,,,,-,-,1,1,-,-,-,,,3.0
"Warnock, Matthew",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Weetra, Isaac",-,-,,,,,,,,,,,,,,,,,,,,,
"Wheatley, Paul",1,-,-,-,-,-,1,,,1,1,-,1,1,-,-,,1,-,-,-,1,8.0
"Whelan, Matthew",,,,-,-,,,,,,,,-,1,-,-,-,-,-,-,-,-,1.0
"White, Jeff",-,-,1,1,-,-,-,-,,-,-,-,-,,,,,,-,,1,-,3.0
"Wonaeamirri, Austin",,,-,-,1,-,-,2,2,-,1,-,-,-,-,1,,1,-,1,-,,9.0
"Yze, Adem",1,,,,,,,,,-,-,1,,,,,,,,,1,1,4.0
Totals,5,6,9,10,7,8,12,8,8,2,10,10,8,11,5,8,7,12,2,10,4,3,165.0
Opponent,HW,WB,GE,NM,CA,BL,FR,AD,HW,SK,CW,RI,SY,BL,WB,FR,NM,ES,GE,WC,PA,RI,
