Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Allison, Brett",-,-,3,1,-,,,,,,,,,,,,,3,2,-,1,1,-,4,-,15.0
"Anderson, Stuart",,-,-,-,-,-,-,2,1,-,-,1,2,1,1,2,1,-,,-,-,1,-,,-,12.0
"Archer, Glenn",-,-,-,2,1,-,2,-,1,-,-,-,1,1,-,1,-,-,-,1,,-,-,-,1,11.0
"Armstrong, Matt",-,-,1,-,-,1,-,1,-,,,,2,-,-,-,1,-,-,,-,,,-,,6.0
"Bell, Peter",-,-,1,1,2,1,1,1,-,-,-,,,-,-,-,-,1,1,1,-,-,1,-,-,11.0
"Blakey, John",-,-,1,-,-,,2,-,1,-,-,-,1,2,1,-,-,-,-,-,-,-,2,-,2,12.0
"Capuano, Mathew",-,,,-,-,-,-,-,-,-,,,-,,,,-,-,-,-,-,-,-,-,-,
"Carey, Wayne",5,1,1,3,-,2,4,1,3,1,2,1,1,1,1,6,2,5,3,3,-,2,2,2,3,55.0
"Crocker, Darren",,1,-,,,,,3,2,2,1,-,-,,,-,-,1,,,,1,-,2,2,15.0
"Daniltchenko, Jason",,,1,-,,,,1,2,-,2,1,2,-,2,,,,-,-,-,,,,,11.0
"Dwyer, Anthony",,,,,,,,,,,,-,1,-,,,,,,,,,,,,1.0
"Fairley, Ian",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Freeborn, Glenn",,2,-,-,2,-,-,2,-,1,-,-,3,-,1,-,,,-,,,,2,-,1,14.0
"Gorman, Glenn",,,,,,,,,,,,,,,,,-,,,-,,,,,,
"Harvey, Brent",,,,,,,,,,,,,,,,,,,,,,-,,,,
"King, David",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2.0
"Laidley, Dani",-,-,,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Lissenden, Eric",,,,,,,,,,,,,,2,-,,,,,,,,,,,2.0
"Martyn, Mick",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"McFarlane, Sam",,,,,,-,-,,,,,,,,,,,,,,,,,,,
"McKernan, Corey",1,3,6,-,5,1,,3,-,1,-,-,1,-,1,1,1,-,-,-,2,2,2,-,-,30.0
"Nichols, Trent",,,,,,-,-,,,,,,,,,,,,,,,,,,,
"Plain, Bradley",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Reynolds, Keenan",,,,,-,1,-,,,,,,,,,,,,,,,,,,,1.0
"Roberts, Mark",-,2,1,-,,1,-,2,3,1,1,2,-,1,-,-,,,1,-,4,1,-,-,-,20.0
"Rock, Anthony",4,-,-,2,1,1,1,-,2,2,-,-,1,2,1,-,1,3,-,2,-,-,-,1,-,24.0
"Schwass, Wayne",-,,,,,,,,,2,-,-,-,1,-,-,-,-,1,1,-,-,-,-,-,5.0
"Scott, Robert",-,-,1,1,-,,1,1,-,-,1,-,-,1,-,-,-,1,-,-,1,1,-,-,-,9.0
"Sholl, Craig",1,-,-,-,-,3,-,3,1,1,1,1,,,1,1,3,-,1,-,-,-,3,-,3,23.0
"Simpson, Adam",-,-,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,1,1,1,-,1,1,-,8.0
"Smith, Ross",-,,,,,-,,,,,,,,,-,,,,,,,,,,,
"Stevens, Anthony",3,-,1,-,1,-,1,1,-,1,-,-,-,-,,1,1,-,-,-,1,3,-,1,-,15.0
"Stevens, Danny",,,,,,,,,,,,,,,,,,,,,-,,,,,
"Stevens, Mark",1,1,-,,,,,,,,1,,,,,1,1,-,,-,,,,,,5.0
"Welsh, Scott",,,,,,,,,,,,-,,,,,,,,,,,,,,
Totals,17,10,18,10,12,11,13,21,16,12,9,7,16,12,9,13,11,14,10,9,10,13,13,11,12,309.0
Opponent,SK,FO,HW,BB,AD,GE,WC,RI,FI,FO,SY,ES,FR,CA,CW,SK,ME,HW,BB,AD,GE,RI,GE,BB,SY,
